qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885965299,3,0.82500005,47.25,-20.56875
885965319,3,0.84375006,47.25,-20.5125
885965339,3,0.80625004,47.268753,-20.38125
885965359,3,0.73125005,47.287502,-20.15625
885965379,3,0.58125,47.362503,-19.78125
885965399,3,0.43125,47.475002,-19.25625
885965419,3,0.24375,47.625,-18.54375
885965439,3,0.0375,47.8125,-17.625
885965459,3,-0.20625001,48.05625,-16.556252
885965479,3,-0.41250002,48.318752,-15.375001
885965499,3,-0.63750005,48.61875,-14.156251
885965519,3,-0.8625,48.9,-12.88125
885965539,3,-1.0875001,49.162502,-11.625
885965559,3,-1.21875,49.425003,-10.35
885965579,3,-1.29375,49.631252,-9.1125
885965599,3,-1.29375,49.818752,-7.9125004
885965619,3,-1.21875,49.987503,-6.7125
885965639,3,-1.125,50.11875,-5.4750004
885965659,3,-1.06875,50.23125,-4.3125
885965679,3,-1.0500001,50.287502,-3.2062502
885965699,3,-1.06875,50.30625,-2.1750002
885965719,3,-1.0875001,50.30625,-1.2375001
885965738,3,-1.0500001,50.287502,-0.31875002
885965758,3,-0.95625,50.23125,0.61875004
885965779,3,-0.76875,50.175003,1.6125001
885965799,3,-0.50625,50.100002,2.5687501
885965819,3,-0.16875,50.025,3.54375
885965839,3,0.26250002,49.93125,4.59375
885965859,3,0.65625,49.800003,5.68125
885965879,3,1.0500001,49.612503,6.8250003
885965899,3,1.4250001,49.3875,8.025001
885965919,3,1.725,49.10625,9.337501
885965939,3,2.0062501,48.750004,10.762501
885965959,3,2.30625,48.318752,12.243751
885965979,3,2.60625,47.8125,13.81875
885965999,3,2.9437501,47.268753,15.450001
885966019,3,3.2812502,46.65,17.15625
885966039,3,3.5625002,45.956253,18.84375
885966059,3,3.80625,45.16875,20.53125
885966079,3,3.99375,44.287502,22.25625
885966099,3,4.1062503,43.256252,24.093752
885966119,3,4.14375,42.018753,26.04375
885966139,3,4.1062503,40.575,28.06875
885966159,3,3.9750001,38.8875,30.112501
885966179,3,3.80625,36.975002,32.193752
885966199,3,3.7125,34.818752,34.237503
885966219,3,3.6750002,32.41875,36.1875
885966239,3,3.6937501,29.812502,38.006252
885966259,3,3.73125,27.056252,39.7125
885966279,3,3.80625,24.243752,41.325
